_id,cve_entidad,entidad,cve_municipio,municipio,cve_localidad,localidad,institucion,nombre_institucion,escuela,nombre_escuela,cv_control,control,cv_subcontrol,c_subcontrol,domicilio,modalidad,escuelas_tec_esc,alumnos_tec_esc,tec_hom_esc,tec_muj_esc,ni_tec_total_esc,ni_tec_hom_esc,ni_tec_muj_esc,egre_tec_total_esc,egre_tec_hom_esc,egre_tec_muj_esc,titu_tec_total_esc,titu_tec_hom_esc,titu_tec_muj_esc,doc_tec_total_esc,doc_tec_hombres_esc,doc_tec_mujeres_esc,esc_lic_esc,alumnos_lic_esc,lic_hom_esc,lic_muj_esc,ni_lic_total_esc,ni_lic_hom_esc,ni_lic_muj_esc,egre_lic_total_esc,egre_lic_hom_esc,egre_lic_muj_esc,titu_lic_total_esc,titu_lic_hom_esc,titu_lic_muj_esc,doc_lic_total_esc,doc_lic_hombres_esc,doc_lic_mujeres_esc,esc_normal_esc,alumnos_lic_esc_normal,normal_hom_esc,normal_muj_esc,ni_normal_total_esc,ni_normal_hom_esc,ni_normal_muj_esc,egre_normal_total_esc,egre_normal_hom_esc,egre_normal_muj_esc,titu_normal_total_esc,titu_normal_hom_esc,titu_normal_muj_esc,doc_normal_total_esc,doc_normal_hombres_esc,doc_normal_mujeres_esc,esc_pos_esc,alum_pos_esc,pos_hombres_esc,pos_mujeres_esc,ni_pos_totales_esc,ni_pos_hombres_esc,ni_pos_mujeres_esc,egre_pos_total_esc,egre_pos_hombres_esc,egre_pos_mujeres_esc,titu_pos_total_esc,titu_pos_hombres_esc,titu_pos_mujeres_esc,doc_pos_total_esc,doc_pos_hombres_esc,doc_pos_mujeres_esc,fn_domicilio,entidad_etq
3723,16,MICHOACÁN DE OCAMPO,24,CHERÁN,1,CHERÁN,16MSU0018P,INSTITUTO TECNOLOGICO DE ESTUDIOS SUPERIORES DE PUREPECHA,16EIT0005X,INSTITUTO TECNOLOGICO SUPERIOR P'URHEPECHA,1,PÚBLICO,2,ESTATAL,NINGUNO CARRETERA NACIONAL CARAPAN-URUAPAN KILOMETRO 31.5 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1213,718,495,312,180,132,214,126,88,93,55,38,65,43,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,9,10,12,7,5,4,1,3,4,1,3,1,1,0,,Michoacán
3724,16,MICHOACÁN DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0020D,UNIVERSIDAD SOR JUANA INES DE LA CRUZ DE MORELIA,16PSU0062Z,UNIVERSIDAD SOR JUANA INES DE LA CRUZ,2,PRIVADO,1,PRIVADO,CALLE DR. JOSE MA. COSS 4129,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,6,2,0,0,0,0,0,0,0,0,0,11,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,6,9,0,0,0,0,0,0,0,0,0,11,5,6,,Michoacán
3725,16,MICHOACÁN DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0022B,INSTITUTO TECNOLOGICO MORELIA,16DIT0012H,INSTITUTO TECNOLOGICO DE MORELIA,1,PÚBLICO,1,FEDERAL,AVENIDA TECNOLOGICO 1500,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6217,4088,2129,747,482,265,957,522,435,690,407,283,296,208,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,197,152,45,43,27,16,67,54,13,67,54,13,35,32,3,,Michoacán
3726,16,MICHOACÁN DE OCAMPO,108,ZAMORA,1,ZAMORA DE HIDALGO,16MSU0023A,CENTRO DE ESTUDIOS SUPERIORES PRIMERO DE MAYO,16PSU0065X,CENTRO DE ESTUDIOS SUPERIORES PRIMERO DE MAYO,2,PRIVADO,1,PRIVADO,AVENIDA MORELOS NORTE 79,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,0,0,0,4,3,1,2,1,1,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Michoacán
3727,16,MICHOACÁN DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0026Y,INSTITUTO MILENIUM,16PSU0069T,INSTITUTO MILENIUM,2,PRIVADO,1,PRIVADO,CALLE GALEANA 637,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,4,3,1,,Michoacán
3728,16,MICHOACÁN DE OCAMPO,50,MARAVATÍO,1,MARAVATÍO DE OCAMPO,16MSU0027X,UNIVERSIDAD CONTEMPORANEA DE LAS AMERICAS,16PSU0068U,UNIVERSIDAD CONTEMPORANEA DE LAS AMERICAS,2,PRIVADO,1,PRIVADO,CALLE AQUILES SERDAN 241,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,23,73,96,23,73,16,2,14,10,5,5,12,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Michoacán
3729,16,MICHOACÁN DE OCAMPO,50,MARAVATÍO,1,MARAVATÍO DE OCAMPO,16MSU0027X,UNIVERSIDAD CONTEMPORANEA DE LAS AMERICAS,16PSU0171G,UNIVERSIDAD CONTEMPORANEA DE LAS AMERICAS,2,PRIVADO,1,PRIVADO,CALLE AQUILES SERDAN 241,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,10,9,19,10,9,6,3,3,10,5,5,12,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Michoacán
3730,16,MICHOACÁN DE OCAMPO,50,MARAVATÍO,1,MARAVATÍO DE OCAMPO,16MSU0027X,UNIVERSIDAD CONTEMPORANEA DE LAS AMERICAS,16PSU0184K,UNIVERSIDAD CONTEMPORANEA DE LAS AMERICAS,2,PRIVADO,1,PRIVADO,CALLE AQUILES SERDAN 241,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Michoacán
3731,16,MICHOACÁN DE OCAMPO,50,MARAVATÍO,1,MARAVATÍO DE OCAMPO,16MSU0027X,UNIVERSIDAD CONTEMPORANEA DE LAS AMERICAS,16PSU0192T,UNIVERSIDAD CONTEMPORANEA DE LAS AMERICAS,2,PRIVADO,1,PRIVADO,CALLE AQUILES SERDAN 241,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,17,17,34,17,17,50,35,15,50,35,15,1,0,1,,Michoacán
3732,16,MICHOACÁN DE OCAMPO,50,MARAVATÍO,1,MARAVATÍO DE OCAMPO,16MSU0027X,UNIVERSIDAD CONTEMPORANEA DE LAS AMERICAS,16PSU0199M,UNIVERSIDAD CONTEMPORANEA DE LAS AMERICAS,2,PRIVADO,1,PRIVADO,CALLE AQUILES SERDAN 241,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,273,55,218,157,32,125,38,3,35,20,10,10,11,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Michoacán
3733,16,MICHOACÁN DE OCAMPO,82,TACÁMBARO,105,TECARIO,16MSU0029V,INSTITUTO TECNOLOGICO SUPERIOR DE TACAMBARO,16EIT0008U,INSTITUTO TECNOLOGICO SUPERIOR DE TACAMBARO,1,PÚBLICO,2,ESTATAL,AVENIDA TECNOLÓGICO 201,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,716,372,344,275,132,143,103,47,56,41,17,24,55,36,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Michoacán
3734,16,MICHOACÁN DE OCAMPO,45,JIQUILPAN,1,JIQUILPAN DE JUÁREZ,16MSU0030K,CENTRO INTERDISCIPLINARIOS DE INVESTIGACION PARA EL DESARROLLO INTEGRAL REGIONAL,16IPN0001W,CENTRO INTERDISCIPLINARIO DE INVESTIGACION PARA EL DESARROLLO INTEGRAL REGIONAL (CIIDIR),1,PÚBLICO,1,FEDERAL,CALLE JUSTO SIERRA 28,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,22,30,16,8,8,38,16,22,37,16,21,27,19,8,,Michoacán
3735,16,MICHOACÁN DE OCAMPO,112,ZITÁCUARO,1,HERÓICA ZITÁCUARO,16MSU0032I,INSTITUTO TECNOLOGICO ZITACUARO,16DIT0016D,INSTITUTO TECNOLOGICO DE ZITACUARO,1,PÚBLICO,1,FEDERAL,NINGUNO EX-HACIENDA MANZANILLOS 112,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1899,1087,812,395,242,153,284,141,143,282,121,161,51,36,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,10,5,9,6,3,0,0,0,0,0,0,7,3,4,,Michoacán
3736,16,MICHOACÁN DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0033H,INSTITUTO MICHOACANO DE HOMEOPATIA,16PSU0071H,INSTITUTO MICHOACANO DE HOMEOPATIA,2,PRIVADO,1,PRIVADO,CALLE BARTOLOME DE LAS CASAS 469,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Michoacán
3737,16,MICHOACÁN DE OCAMPO,75,LOS REYES,1,LOS REYES DE SALGADO,16MSU0036E,INSTITUTO TECNOLOGICO SUPERIOR DE LOS REYES,16EIT0006W,INSTITUTO TECNOLOGICO SUPERIOR DE LOS REYES,1,PÚBLICO,2,ESTATAL,CALZADA SAN JUAN 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1174,606,568,379,185,194,170,106,64,151,94,57,70,49,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,5,9,13,5,8,6,4,2,1,0,1,5,3,2,,Michoacán
3738,16,MICHOACÁN DE OCAMPO,38,HUETAMO,1,HUETAMO DE NÚÑEZ,16MSU0037D,INSTITUTO TECNOLOGICO DE ESTUDIOS SUPERIORES DE HUETAMO,16EIT0007V,INSTITUTO TECNOLOGICO SUPERIOR DE HUETAMO,1,PÚBLICO,2,ESTATAL,CALLE GUADALUPE VICTORIA 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,446,260,186,117,81,36,66,31,35,63,29,34,51,36,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Michoacán
3739,16,MICHOACÁN DE OCAMPO,43,JACONA,1,JACONA DE PLANCARTE,16MSU0038C,INSTITUTO DE CIENCIAS TEOLOGICAS Y FILOSOFICAS GABRIEL MENDEZ PLANCARTE,16PSU0074E,INSTITUTO DE CIENCIAS TEOLOGICAS Y FILOSOFICAS GABRIEL MENDEZ PLANCARTE,2,PRIVADO,1,PRIVADO,CALLE JAVIER MINA 39,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,63,0,23,23,0,25,25,0,14,14,0,37,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Michoacán
3740,16,MICHOACÁN DE OCAMPO,24,CHERÁN,1,CHERÁN,16MSU0039B,ESCUELA NORMAL INDIGENA DE MICHOACAN,16ENL0001D,ESCUELA NORMAL INDIGENA DE MICHOACAN,1,PÚBLICO,2,ESTATAL,NINGUNO KILOMETRO 24.5 CARRETERA CARAPAN - URUAPAN 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,365,166,199,100,46,54,86,39,47,86,39,47,19,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Michoacán
3741,16,MICHOACÁN DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0040R,ESCUELA DE ENFERMERIA DEL HOSPITAL DE NUESTRA SEÑORA DE LA SALUD,16PSU0075D,ESCUELA DE ENFERMERIA DEL HOSPITAL DE NUESTRA SEÑORA DE LA SALUD,2,PRIVADO,1,PRIVADO,CALLE EDUARDO RUIZ 152,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,237,0,237,61,0,61,47,0,47,47,0,47,22,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Michoacán
3742,16,MICHOACÁN DE OCAMPO,50,MARAVATÍO,1,MARAVATÍO DE OCAMPO,16MSU0041Q,CENTRO DE ESTUDIOS SUPERIORES DEL ORIENTE DE MICHOACAN,16PSU0076C,CENTRO DE ESTUDIOS SUPERIORES DEL ORIENTE DE MICHOACAN,2,PRIVADO,1,PRIVADO,CIRCUITO LIBRAMIENTO SUR 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,221,98,123,96,43,53,87,29,58,57,25,32,17,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,12,19,13,2,11,27,11,16,27,11,16,15,10,5,,Michoacán
3743,16,MICHOACÁN DE OCAMPO,69,LA PIEDAD,1,LA PIEDAD DE CABADAS,16MSU0042P,INSTITUTO TECNOLOGICO LA PIEDAD,16DIT0015E,INSTITUTO TECNOLOGICO DE LA PIEDAD,1,PÚBLICO,1,FEDERAL,AVENIDA TECNOLOGICO 2000,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1185,692,493,253,154,99,229,118,111,158,80,78,45,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Michoacán
3744,16,MICHOACÁN DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0043O,INSTITUTO ANGLO AMERICANO DE MORELIA,16PSU0095R,INSTITUTO ANGLO AMERICANO DE MORELIA,2,PRIVADO,1,PRIVADO,NINGUNO COLEGIO DE SAN MIGUEL 157,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,6,20,9,0,9,6,2,4,6,1,5,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Michoacán
3745,16,MICHOACÁN DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0043O,INSTITUTO ANGLO AMERICANO DE MORELIA,16PSU0172F,INSTITUTO ANGLO AMERICANO DE MORELIA,2,PRIVADO,1,PRIVADO,NINGUNO COLEGIO DE SAN MIGUEL 157,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Michoacán
3746,16,MICHOACÁN DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0043O,INSTITUTO ANGLO AMERICANO DE MORELIA,16PSU0224V,INSTITUTO ANGLO AMERICANO DE MORELIA,2,PRIVADO,1,PRIVADO,NINGUNO COLEGIO DE SAN MIGUEL 157,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Michoacán
3747,16,MICHOACÁN DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0044N,UNIVERSIDAD NOVA SPANIA,16PSU0081O,UNIVERSIDAD NOVA SPANIA,2,PRIVADO,1,PRIVADO,CALLE FRAY ANTONIO DE SAN MIGUEL 73,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,118,55,63,42,19,23,17,8,9,8,3,5,22,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,151,74,77,28,13,15,51,29,22,52,25,27,31,17,14,,Michoacán
3748,16,MICHOACÁN DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0045M,CENTRO DE ACTUALIZACION DEL MAGISTERIO EN MICHOACAN,16DLT0002O,CENTRO DE ACTUALIZACION DEL MAGISTERIO EN MICHOACAN,1,PÚBLICO,5,FEDERAL TRANSFERIDO,AVENIDA LAZARO CARDENAS 1800,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131,38,93,28,9,19,42,6,36,40,6,34,1,1,0,1,57,12,45,23,6,17,27,6,21,30,7,23,29,14,15,,Michoacán
3749,16,MICHOACÁN DE OCAMPO,75,LOS REYES,1,LOS REYES DE SALGADO,16MSU0046L,COLEGIO DE ESTUDIOS SUPERIORES DE LOS REYES,16PSU0091V,COLEGIO DE ESTUDIOS SUPERIORES DE LOS REYES,2,PRIVADO,1,PRIVADO,CALZADA SAN JUAN 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,3,0,0,0,0,0,0,2,0,2,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Michoacán
3750,16,MICHOACÁN DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0047K,UNIVERSIDAD MONTRER,16PSU0092U,UNIVERSIDAD MONTRER,2,PRIVADO,1,PRIVADO,AVENIDA LAZARO CARDENAS 1760,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0,38,9,0,9,18,0,18,22,0,22,17,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Michoacán
3751,16,MICHOACÁN DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0047K,UNIVERSIDAD MONTRER,16PSU0130G,UNIVERSIDAD MONTRER,2,PRIVADO,1,PRIVADO,AVENIDA LAZARO CARDENAS 1760,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,127,68,59,35,19,16,25,11,14,14,9,5,17,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Michoacán
3752,16,MICHOACÁN DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0047K,UNIVERSIDAD MONTRER,16PSU0132E,UNIVERSIDAD MONTRER,2,PRIVADO,1,PRIVADO,AVENIDA LAZARO CARDENAS 1760,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,5,14,13,4,9,6,2,4,10,4,6,17,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Michoacán
3753,16,MICHOACÁN DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0047K,UNIVERSIDAD MONTRER,16PSU0133D,UNIVERSIDAD MONTRER,2,PRIVADO,1,PRIVADO,AVENIDA LAZARO CARDENAS 1760,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69,38,31,30,18,12,8,4,4,9,7,2,16,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Michoacán
3754,16,MICHOACÁN DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0047K,UNIVERSIDAD MONTRER,16PSU0134C,UNIVERSIDAD MONTRER,2,PRIVADO,1,PRIVADO,AVENIDA LAZARO CARDENAS 1760,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,11,6,10,8,2,0,0,0,0,0,0,13,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Michoacán
3755,16,MICHOACÁN DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0047K,UNIVERSIDAD MONTRER,16PSU0135B,UNIVERSIDAD MONTRER,2,PRIVADO,1,PRIVADO,AVENIDA LAZARO CARDENAS 1760,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,22,30,23,13,10,14,5,9,7,5,2,13,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Michoacán
3756,16,MICHOACÁN DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0047K,UNIVERSIDAD MONTRER,16PSU0136A,UNIVERSIDAD MONTRER,2,PRIVADO,1,PRIVADO,AVENIDA LAZARO CARDENAS 1760,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,16,26,17,7,10,4,2,2,4,1,3,19,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Michoacán
3757,16,MICHOACÁN DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0047K,UNIVERSIDAD MONTRER,16PSU0137Z,UNIVERSIDAD MONTRER,2,PRIVADO,1,PRIVADO,AVENIDA LAZARO CARDENAS 1760,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1201,405,796,495,188,307,166,60,106,110,62,48,281,141,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Michoacán
3758,16,MICHOACÁN DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0047K,UNIVERSIDAD MONTRER,16PSU0138Z,UNIVERSIDAD MONTRER,2,PRIVADO,1,PRIVADO,AVENIDA LAZARO CARDENAS 1760,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,3,9,6,2,4,6,2,4,1,0,1,12,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Michoacán
3759,16,MICHOACÁN DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0047K,UNIVERSIDAD MONTRER,16PSU0215N,UNIVERSIDAD MONTRER,2,PRIVADO,1,PRIVADO,AVENIDA LAZARO CARDENAS 1760,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,170,91,79,58,30,28,26,14,12,17,12,5,103,41,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Michoacán
3760,16,MICHOACÁN DE OCAMPO,53,MORELIA,74,JESÚS DEL MONTE (LA CAPILLA),16MSU0047K,UNIVERSIDAD MONTRER,16PSU0331D,UNIVERSIDAD MONTRER,2,PRIVADO,1,PRIVADO,CALLE COTO DE SIEMBRA 287,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,472,199,273,285,126,159,0,0,0,0,0,0,36,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Michoacán
3761,16,MICHOACÁN DE OCAMPO,108,ZAMORA,1,ZAMORA DE HIDALGO,16MSU0048J,ESCUELA DE ENFERMERIA DE ZAMORA A.C.,16PSU0096Q,ESCUELA DE ENFERMERIA DE ZAMORA A.C.,2,PRIVADO,1,PRIVADO,CALLE MARTINEZ DE NAVARRETE 611,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,238,42,196,88,20,68,46,4,42,47,6,41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Michoacán
3762,16,MICHOACÁN DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0049I,UNIVERSIDAD FRAY ANTONIO DE LISBOA,16PSU0098O,UNIVERSIDAD FRAY ANTONIO DE LISBOA,2,PRIVADO,1,PRIVADO,CALLE FRAY ANTONIO DE LISBOA 125,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78,45,33,25,12,13,33,16,17,18,5,13,10,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Michoacán
3763,16,MICHOACÁN DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0049I,UNIVERSIDAD FRAY ANTONIO DE LISBOA,16PSU0202J,UNIVERSIDAD FRAY ANTONIO DE LISBOA,2,PRIVADO,1,PRIVADO,CALLE FRAY ANTONIO DE LISBOA 125,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,7,1,1,1,0,9,7,2,5,4,1,13,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,1,1,3,2,1,1,1,0,5,3,2,,Michoacán
3764,16,MICHOACÁN DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0050Y,UNIVERSIDAD INTERNACIONAL JEFFERSON,16PSU0100M,UNIVERSIDAD INTERNACIONAL JEFFERSON,2,PRIVADO,1,PRIVADO,BOULEVARD JEFFERSON 666,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,13,4,8,6,2,4,3,1,2,1,1,13,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Michoacán
3765,16,MICHOACÁN DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0050Y,UNIVERSIDAD INTERNACIONAL JEFFERSON,16PSU0102K,UNIVERSIDAD INTERNACIONAL JEFFERSON,2,PRIVADO,1,PRIVADO,BOULEVARD JEFFERSON 666,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,11,38,19,7,12,6,1,5,3,3,0,11,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Michoacán
